Category,Name,ASIN,Seller,Date Shipped,Price($),Items Shipped,Returns,Revenue($),Ad Fees($)
Kitchen & Dining,"Stackable Kitchen Canisters Set, Pack of 5 Clear Glass Food Storage Jars Containers with Airtight Bamboo Lid for Candy, Cookie, Rice, Sugar, Flour, Pa",B07XNMC4L4,3rd Party,22/08/2022 02:27,34.99,1,0,34.99,3.5
Furniture,Amber Lewis x Loloi Georgie Collection GER-07 Moss / Salmon 2'6" x 9'6" Runner,B09GV777JJ,Amazon.com,22/08/2022 01:50,71.43,0,1,-71.43,-7.14
Home,"Conair CompleteSteam 1100 Watt Handheld Fabric Garment Steamer, All White",B09FB2KQ3C,Amazon.com,22/08/2022 01:45,17.99,0,1,-17.99,-1.8
Home,"Vintage Farmhouse Wall Decor - Flower Portrait Neutral Wall Art for Boho French Country Kitchen, Bathroom, Bedroom Picture Poster Print, Beige Room De",B09Y43ZK1J,3rd Party,22/08/2022 01:36,15.98,1,0,15.98,1.6
Handmade,Vintage Farmhouse Wall Decor - Nature Deer Flower Neutral Wall Art for Boho French Country Kitchen Bathroom Bedroom Picture Poster Print Green Room De,B09Y43FNFX,3rd Party,22/08/2022 01:36,16.98,1,0,16.98,1.7
Kitchen & Dining,"THERMOS FUNTAINER 10 Ounce Stainless Steel Vacuum Insulated Kids Food Jar with Folding Spoon, Navy",B08NCNLL3Q,Amazon.com,21/08/2022 22:52,12.72,1,0,12.72,1.27
Kitchen & Dining,"Bentgo® Pop - Leak-Proof Bento-Style Lunch Box with Removable Divider for 3-4 Compartments - Perfect for Kids 8+ and Teens, Microwave/Dishwasher Safe,",B0B3CLN8PX,3rd Party,21/08/2022 22:52,23.99,1,0,23.99,2.4
Kitchen & Dining,"Bentgo® Kids Prints Leak-Proof, 5-Compartment Bento-Style Kids Lunch Box - Ideal Portion Sizes for Ages 3 to 7 - BPA-Free, Dishwasher Safe, Food-Safe ",B07R3C17H2,3rd Party,21/08/2022 22:43,19.99,1,0,19.99,2
Home,"Bloomingville Woven Cotton Tassels (3 Styles) Tea Towels, 28"" L x 18"" W x 0"" H, Multicolor",B09TG76KD1,Amazon.com,21/08/2022 22:25,20.43,1,0,20.43,2.04
Home,"Large Storage Bags, 6 Pack Clothes Storage Bins Foldable Closet Organizers Storage Containers with Durable Handles Thick Fabric for Blanket Comforter ",B085ZV98JM,3rd Party,21/08/2022 22:14,17.99,1,0,17.99,1.8
Home,"Amazon Basics Kids Velvet, Non-Slip Clothes Hangers, Beige - Pack of 30",B0112W79N0,Amazon.com,21/08/2022 21:58,18.14,1,0,18.14,1.81
Kitchen & Dining,"Taco Holder Stand,Set of 6 Stainless Steel Taco Tray,Stylish Taco Shell Holders, Rack Holds Up to 3 Tacos Each Keeping Shells Upright, Health Material",B08RD5G7MG,3rd Party,21/08/2022 21:10,19.99,1,0,19.99,2
Home,"AMACO 76368H Rub 'n Buff Wax Metallic Finish, Spanish Copper, 0.5-Fluid Ounce",B0013KTZ6Q,3rd Party,21/08/2022 21:07,8.75,1,0,8.75,0.88
Home,"Carrotez Tissue Box Cover, [Refined] Modern PU Leather Square Tissue Box Holder - Decorative Holder/Organizer for Bathroom Vanity Countertop, Night St",B08VS5DZX2,3rd Party,21/08/2022 20:53,10.99,0,1,-10.99,-1.1
Home,"Beckham Hotel Collection Bed Pillows for Sleeping - Queen Size, Set of 2 - Cooling, Luxury Gel Pillow for Back, Stomach or Side Sleepers",B01LYNW421,3rd Party,21/08/2022 20:47,44.99,1,0,44.99,4.5
Home,Carfar Handicrafts Shabby Chic Country Style Rustic Metal Hanging Giant Cow Bells,B004T9Y7AM,3rd Party,21/08/2022 20:38,24.99,1,0,24.99,2.5
Home,Carfar Handicrafts Shabby Chic Country Style Rustic Metal Hanging Giant Cow Bells,B004T9Y7AM,3rd Party,21/08/2022 20:38,19.49,1,0,19.49,1.95
Kitchen & Dining,"Bentgo® Kids Prints Leak-Proof, 5-Compartment Bento-Style Kids Lunch Box - Ideal Portion Sizes for Ages 3 to 7 - BPA-Free, Dishwasher Safe, Food-Safe ",B097GKH6MZ,3rd Party,21/08/2022 20:21,19.99,1,0,19.99,2
Toys & Games,"Giantex Foldable Basketball Arcade Game, 8 Game Options, Electronic Double Shot 2 Player w/ 4 Balls and LED Scoring System, Indoor Basketball Game for",B01LYQNF6G,3rd Party,21/08/2022 20:18,149.99,1,0,149.99,4.5
Home Improvement,"TINTINDOC RGB Wireless Led Wall Sconce Light Picture Painting Light with Remote Stick on Wall , Rechargeable Battery Wall Light Sconce 360°Angle Adjus",B09XX7WFC2,3rd Party,21/08/2022 19:40,16.99,2,0,33.98,3.4
"Patio, Lawn & Garden","Mac Sports Heavy Duty Steel Frame Collapsible Folding 150 Pound Capacity Outdoor Camping Garden Utility Wagon Yard Cart, Green",B00OMM38TC,Amazon.com,21/08/2022 19:21,75.48,0,1,-75.48,-7.55
Kitchen & Dining,"DASH Mini Waffle Maker Machine for Individuals, Paninis, Hash Browns, & Other On the Go Breakfast, Lunch, or Snacks, with Easy to Clean, Non-Stick Sid",B08BCR3DLT,Amazon.com,21/08/2022 19:07,15.99,1,0,15.99,1.6
Kitchen & Dining,"Dash Mini Waffle Maker (2 Pack) for Individual Waffles Hash Browns, Keto Chaffles with Easy to Clean, Non-Stick Surfaces, 4 Inch, Halloween, Black and",B09C6JDT6B,Amazon.com,21/08/2022 19:07,24.99,1,0,24.99,2.5
Kitchen & Dining,"Set Of 10 Refrigerator Organizer Bins - 5 Wide and 5 Narrow Stackable Fridge Organizers for Freezer, Kitchen, Countertops, Cabinets - Clear Plastic Pa",B093TL4WMD,3rd Party,21/08/2022 18:21,24.99,1,0,24.99,2.5
Home,"Coway Airmega AP-1512HH(W) True HEPA Purifier with Air Quality Monitoring, Auto, Timer, Filter Indicator, and Eco Mode, 16.8 x 18.3 x 9.7, White",B01728NLRG,Amazon.com,21/08/2022 18:19,198.99,1,0,198.99,19.9
Beauty & Grooming,"Mighty Patch Original from Hero Cosmetics - Hydrocolloid Acne Pimple Patch for Covering Zits and Blemishes, Spot Stickers for Face and Skin, Vegan-fri",B074PVTPBW,3rd Party,21/08/2022 18:04,12.99,1,0,12.99,0.39
Kitchen & Dining,"Bentgo® Pop - Leak-Proof Bento-Style Lunch Box with Removable Divider for 3-4 Compartments - Perfect for Kids 8+ and Teens, Microwave/Dishwasher Safe,",B0B3CPQKZX,3rd Party,21/08/2022 17:51,23.99,1,0,23.99,2.4
Kitchen & Dining,"Bentgo® Pop - Leak-Proof Bento-Style Lunch Box with Removable Divider for 3-4 Compartments - Perfect for Kids 8+ and Teens, Microwave/Dishwasher Safe,",B0B3BNKCH4,3rd Party,21/08/2022 17:51,23.99,1,0,23.99,2.4
Home,Carfar Handicrafts Shabby Chic Country Style Rustic Metal Hanging Giant Cow Bells,B004T9Y7AM,3rd Party,21/08/2022 17:39,19.49,1,0,19.49,1.95
Books & Textbooks,Resilient Hope: 100 Devotions for Building Endurance in an Unpredictable World,310457963,Amazon.com,21/08/2022 17:27,17.99,1,0,17.99,0.81
Amazon Fresh Products,"Taylor Farms Hearts of Romaine, 10 oz Bag",B00KMM8FGW,AmazonFresh,21/08/2022 17:22,2.59,1,0,2.59,0.03
Amazon Fresh Products,"Taylor Farms Hearts of Romaine, 10 oz Bag",B00KMM8FGW,AmazonFresh,21/08/2022 17:22,2.59,1,0,2.59,0.03
Kitchen & Dining,"Bentgo Kids Prints Leak-Proof, 5-Compartment Bento-Style Kids Lunch Box - Ideal Portion Sizes for Ages 3 to 7 - BPA-Free, Dishwasher Safe, Food-Safe M",B08B1B1GRZ,3rd Party,21/08/2022 17:15,19.99,1,0,19.99,2
Home,"Bedsure White Duvet Cover Full Size - Washed Duvet Cover, Soft Full Size Duvet Cover 3 Pieces with Zipper Closure, 1 Duvet Cover 80x90 inches and 2 Pi",B0861L1M53,3rd Party,21/08/2022 17:08,21.22,1,0,21.22,2.12
Home,"Bedsure Light Pink Duvet Cover King Size - Washed Duvet Cover, Soft King Duvet Cover Set 3 Pieces with Zipper Closure, 1 Duvet Cover 104x90 inches and",B085ZYD21F,3rd Party,21/08/2022 17:08,30.59,1,0,30.59,3.06
Home,"Acrylic Paint Brush Set, 6 Packs / 60 pcs Nylon Hair Brushes for All Purpose Oil Watercolor Painting Artist Professional Kits",B07P81GLRD,3rd Party,21/08/2022 16:35,10.19,1,0,10.19,1.02
Home,"Hulameda Paint Tray Palettes, Plastic Paint Pallets for Kids or Students to Paints on School Project or Art Class-12pcs",B074W56CQ4,3rd Party,21/08/2022 16:35,6.79,1,0,6.79,0.68
Kitchen & Dining,"THERMOS FUNTAINER 10 Ounce Stainless Steel Vacuum Insulated Kids Food Jar with Folding Spoon, Teal",B08NCPJSTX,Amazon.com,21/08/2022 16:34,11.88,1,0,11.88,1.19
Kitchen & Dining,"Bentgo® Kids Prints Leak-Proof, 5-Compartment Bento-Style Kids Lunch Box - Ideal Portion Sizes for Ages 3 to 7 - BPA-Free, Dishwasher Safe, Food-Safe ",B0B6KF9R4D,3rd Party,21/08/2022 16:28,19.99,1,0,19.99,2
Kitchen & Dining,"Bentgo® Pop - Leak-Proof Bento-Style Lunch Box with Removable Divider for 3-4 Compartments - Perfect for Kids 8+ and Teens, Microwave/Dishwasher Safe,",B0B3CLN8PX,3rd Party,21/08/2022 16:28,23.99,1,0,23.99,2.4
Kitchen & Dining,"Bentgo® Kids Prints Leak-Proof, 5-Compartment Bento-Style Kids Lunch Box - Ideal Portion Sizes for Ages 3 to 7 - BPA-Free, Dishwasher Safe, Food-Safe ",B0B6JT5QPL,3rd Party,21/08/2022 16:28,19.99,2,0,39.98,4
Home,"Deconovo Solid Back Tab and Rod Pocket Curtains, Thermal Insulated Blackout Window Curtains for Kitchen, 52x54 Inch, Light Beige, 2 Panels",B07CWKWLGY,3rd Party,21/08/2022 16:15,16.31,1,0,16.31,1.63
Kitchen & Dining,"Bentgo® Kids Prints Leak-Proof, 5-Compartment Bento-Style Kids Lunch Box - Ideal Portion Sizes for Ages 3 to 7 - BPA-Free, Dishwasher Safe, Food-Safe ",B097GDK4CJ,3rd Party,21/08/2022 16:09,19.99,1,0,19.99,2
Kitchen & Dining,"Taco Holder Stand,Set of 6 Stainless Steel Taco Tray,Stylish Taco Shell Holders, Rack Holds Up to 3 Tacos Each Keeping Shells Upright, Health Material",B08RD5G7MG,3rd Party,21/08/2022 16:00,19.99,1,0,19.99,2
Kitchen & Dining,"Taco Holder Stand,Set of 6 Stainless Steel Taco Tray,Stylish Taco Shell Holders, Rack Holds Up to 3 Tacos Each Keeping Shells Upright, Health Material",B08RD5G7MG,3rd Party,21/08/2022 16:00,19.99,1,0,19.99,2
Kitchen & Dining,"Bentgo® Kids Chill Lunch Box - Bento-Style Lunch Solution with 4 Compartments and Removable Ice Pack for Meals and Snacks On-the-Go - Leak-Proof, Dish",B08CVV9RBT,3rd Party,21/08/2022 15:39,23.99,1,0,23.99,2.4
Health & Household,"NeoCell Super Collagen Peptides Powder, 7 Ounces, Non-GMO, Grass Fed, Paleo Friendly, Gluten Free, For Hair, Skin, Nails & Joints (Packaging May Vary)",B0011DJ71I,Amazon.com,21/08/2022 15:35,12.36,1,0,12.36,0.12
Clothing & Accessories,"Roller Rabbit Women's Moby PJ Set, Blue, XS",B07CVJSS1C,Shopbop,21/08/2022 14:55,118,0,1,-118,-4.72
Kitchen & Dining,"Bentgo® Kids Prints Leak-Proof, 5-Compartment Bento-Style Kids Lunch Box - Ideal Portion Sizes for Ages 3 to 7 - BPA-Free, Dishwasher Safe, Food-Safe ",B089ZTBLTJ,3rd Party,21/08/2022 14:55,19.99,1,0,19.99,2
Home Improvement,"SYLVANIA LED Flood BR30 Light Bulb, 65W Equivalent Efficient 9W, 10 Year, 650 Lumens, Dimmable, 2700K, Soft White - 2 pack (73954)",B019KKF3S4,Amazon.com,21/08/2022 14:03,7.97,1,0,7.97,0.8
Kitchen & Dining,"Set Of 10 Refrigerator Organizer Bins - 5 Wide and 5 Narrow Stackable Fridge Organizers for Freezer, Kitchen, Countertops, Cabinets - Clear Plastic Pa",B093TL4WMD,3rd Party,21/08/2022 13:51,24.99,1,0,24.99,2.5
Clothing & Accessories,"Nippies Nipple Covers for Women - Added Lift Adhesive Silicone Nipple Pasties - Reusable Sticky Breast Covers - Caramel, 2",B09JHKZ2HS,3rd Party,21/08/2022 13:33,33,0,1,-33,-1.32
Kitchen & Dining,"Bentgo® Kids Leak-Proof, 5-Compartment Bento-Style Kids Lunch Box - Ideal Portion Sizes for Ages 3 to 7, BPA-Free, Dishwasher Safe, Food-Safe Material",B00PKNO7LK,3rd Party,21/08/2022 13:23,18.49,1,0,18.49,1.85
Home,"Bedsure White Duvet Cover Queen Size - Washed Duvet Covers, Soft Queen Duvet Cover Set 3 Pieces with Zipper Closure, 1 Duvet Cover 90x90 inches and 2 ",B07PCQKTCN,3rd Party,21/08/2022 12:53,22.04,1,0,22.04,2.2
Home,"Bedsure Grayish Blue Duvet Cover Full Size - Washed Duvet Cover, Soft Full Size Duvet Cover 3 Pieces with Zipper Closure, 1 Duvet Cover 80x90 inches a",B08CZ16YGB,3rd Party,21/08/2022 12:29,25.49,1,0,25.49,2.55
Home,"Bedsure Twin Duvet Cover Grey - Washed Soft Duvet Cover Twin/Twin Extra Long, 2 Pieces with Zipper Closure, 1 Duvet Cover 68x90 inches and 1 Pillow Sh",B078J11TX7,3rd Party,21/08/2022 12:29,22.09,1,0,22.09,2.21
Kitchen & Dining,"Magnetic Measuring Spoons Set - Stainless Steel Measuring Spoons - Magnetic Measuring Spoon Set, Gold Measuring Spoons Magnetic, Cute Measuring Spoons",B07LDJ6CHM,3rd Party,21/08/2022 12:23,12.95,1,0,12.95,1.3
Kitchen & Dining,"Weck Juice Jar Combo Pack - (1) 766 1-Liter jar (1) 764 1/2-Liter jar with Glass Lids, Rubber Rings and Steel Clamps & Keep Fresh Lids",B08MWNYMJT,3rd Party,21/08/2022 12:21,24.98,1,0,24.98,2.5
Home,6 Pcs Artificial Eucalyptus Stems Fall Leaf Spray in Burgundy Red Silk Eucalyptus Leaves Fall Decorations Artificial Plants for Floral Arrangement,B098SWQB55,3rd Party,21/08/2022 12:11,22.99,1,0,22.99,2.3
Pet Food & Supplies,"ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover for Furniture, Couch, Carpet, Car Seats and Bedding - Eco-Friendly, Portable, Multi-Surf",B00BAGTNAQ,3rd Party,21/08/2022 11:44,28.95,1,0,28.95,2.9
Clothing & Accessories,"ADOME Lingerie Satin Chemise for Women Lace Nightgown Babydoll Nightwear Silk Slip Dress (Small, Coffee)",B08F79K7F4,3rd Party,21/08/2022 11:40,16.83,0,1,-16.83,-0.67
"Patio, Lawn & Garden","Greenworks 40V 21"" Brushless (Smart Pace) Self-Propelled Lawn Mower, 2 x 4Ah USB (Power Bank) Batteries and Charger Included MO40L4413",B086PSNGPY,Amazon.com,21/08/2022 11:37,370.99,0,1,-370.99,-37.1
Kitchen & Dining,"Set Of 10 Refrigerator Organizer Bins - 5 Wide and 5 Narrow Stackable Fridge Organizers for Freezer, Kitchen, Countertops, Cabinets - Clear Plastic Pa",B093TL4WMD,3rd Party,21/08/2022 11:35,24.99,1,0,24.99,2.5
Kitchen & Dining,"Cozee Bay Bamboo Bag Storage Organizer for Kitchen Drawer, Baggie organizer, Compatible with Gallon, Quart, Sandwich and Snack Variety Size Bags (Blac",B09QK75511,3rd Party,21/08/2022 10:35,39.98,1,0,39.98,4
Office & School Supplies,"Mead Primary Composition Notebook, Wide Ruled Comp Book, Lined Paper, Grades K-2 Writing Workbook, Dotted Notebook Perfect for Home School Supplies, 1",B001F38YWM,Amazon.com,21/08/2022 10:26,4.29,1,0,4.29,0.43
Office & School Supplies,"Mead Primary Composition Notebook, Wide Ruled Comp Book, Lined Paper, Grades K-2 Writing Workbook, Dotted Notebook Perfect for Home School Supplies, 1",B001F38YWM,Amazon.com,21/08/2022 10:26,4.29,1,0,4.29,0.43
Kitchen & Dining,"Taco Holders 4 Packs - Stainless Steel Taco Stand Rack Tray Style by ARTTHOME, Oven Safe for Baking, Dishwasher and Grill Safe",B07FBNFPHG,3rd Party,21/08/2022 10:18,16.49,1,0,16.49,1.65
Kitchen & Dining,"Salt and pepper grinder set, stainless steel manual pepper grinder, adjustable thickness, suitable for kitchen, barbecue, picnic, 2 packs",B094FXKKNL,3rd Party,21/08/2022 10:03,24.29,1,0,24.29,2.43
Home,Carfar Handicrafts Shabby Chic Country Style Rustic Metal Hanging Giant Cow Bells,B004T9Y7AM,3rd Party,21/08/2022 09:58,26.99,1,0,26.99,2.7
Office & School Supplies,Mead MEA09956 Primary Journal K-2nd Grade,B001JTL032,3rd Party,21/08/2022 09:49,7.15,2,0,14.3,1.44
Luggage,Abshoo Classical Basic Womens Travel Backpack For College Men Water Resistant Bookbag (Black),B07CPW148Z,3rd Party,21/08/2022 09:30,23.99,0,1,-23.99,-0.96
Home Improvement,"DELTA FAUCET T17T259-CZH2O, Champagne Bronze",B012I466SA,Amazon.com,21/08/2022 09:17,503.27,0,1,-503.27,-50.33
Home,"Exclusive Home Delano Heavyweight Textured Indoor/Outdoor Grommet Top Curtain Panel, 54""x120"", Winter White, Set of 2",B07PL9J2NK,Amazon.com,21/08/2022 09:03,38.49,2,0,76.98,7.7
Home Improvement,"3 Step Ladder Aluminum Lightweight Folding Step Stool Wide Anti-Slip Pedal 330 Lbs Capacity Household Office Portable Stepladder,Champagne Gold",B09Y5MYNK4,3rd Party,21/08/2022 08:56,68.39,1,0,68.39,6.84
Kitchen & Dining,"Glass Kitchen Containers with Bamboo Lids, Set of 5 Glass Jars with Airtight Wood Lids for Pantry Organization and Storage, Suit for Flour and Suger, ",B097SXBWN8,3rd Party,21/08/2022 08:21,25.99,1,0,25.99,2.6
Beauty & Grooming,"Neutrogena Makeup Remover Night Calming Cleansing Towelettes, Disposable Nighttime Face Wipes to Remove Dirt, Oil & Makeup, 25 ct, Twin Pack",B07FLD6T6Q,Amazon.com,21/08/2022 08:20,12.99,1,0,12.99,0.39
Beauty & Grooming,MainBasics Bath Shower Loofah Sponge Pouf Body Wash Scrubber (Set of 3),B0949HLZDX,3rd Party,21/08/2022 08:20,8.99,1,0,8.99,0.27
Clothing & Accessories,SAFRISIOR Women’s 2 Piece Casual Tracksuit Outfit Sets Stripe Long Sleeve Shirt And Loose High Waisted Mini Shorts Set,B093WJTX21,3rd Party,21/08/2022 08:08,34.99,1,0,34.99,1.4
Home,"Large Storage Bags, 6 Pack Clothes Storage Bins Foldable Closet Organizers Storage Containers with Durable Handles Thick Fabric for Blanket Comforter ",B085ZV98JM,3rd Party,21/08/2022 08:08,17.99,1,0,17.99,1.8
"Shoes, Handbags, Wallets, Sunglasses",Felt Purse Bag Organizer Insert with zipper Bag Tote Shaper Fit Speedy 35 Neverfull MM 8021 Beige L,B07GJV6M5K,3rd Party,21/08/2022 08:08,22.28,1,0,22.28,0.89
"Shoes, Handbags, Wallets, Sunglasses","Stride Rite Boy's Soft Motion Kylo Athletic Sneaker, Beige, 5.5 Wide Toddler",B09FYCZ1PZ,Amazon.com,21/08/2022 07:18,20.95,1,0,20.95,0.84
Home,"Vintage Farmhouse Wall Decor - Tree Sketch Neutral Wall Art for Boho French Country Kitchen Bathroom Bedroom Picture Poster Print, Minimalist Black Wh",B09Y44W2W1,3rd Party,21/08/2022 06:56,16.98,1,0,16.98,1.7
Home,Tepaler 4pcs Artificial Eucalyptus Leaves Stems 34.2’’ Long Dried Silver Dollar Eucalyptus Faux Fake Foliage Plants Greenery Branches Bushes for Home ,B09FL3S21V,3rd Party,21/08/2022 06:31,13.59,1,0,13.59,1.36
Kitchen & Dining,"Set Of 10 Refrigerator Organizer Bins - 5 Wide and 5 Narrow Stackable Fridge Organizers for Freezer, Kitchen, Countertops, Cabinets - Clear Plastic Pa",B093TL4WMD,3rd Party,21/08/2022 06:30,24.99,1,0,24.99,2.5
Home,"Queen / Standard Size Pillow Cases Set of 2, 100% Cotton Cases, 400 Thread Count Sateen, Pure White Pillow Case Cover - Perfect for Home, Hotels & Hos",B0758C9NPB,3rd Party,21/08/2022 06:06,12.99,0,1,-12.99,-1.3
Books & Textbooks,"Boundary Boss: The Essential Guide to Talk True, Be Seen, and (Finally) Live Free",1683647688,Amazon.com,21/08/2022 05:28,12.99,1,0,12.99,0.58
Kitchen & Dining,"Set Of 10 Refrigerator Organizer Bins - 5 Wide and 5 Narrow Stackable Fridge Organizers for Freezer, Kitchen, Countertops, Cabinets - Clear Plastic Pa",B093TL4WMD,3rd Party,21/08/2022 04:01,24.99,1,0,24.99,2.5
Home,Dreaming Casa Solid Sheer Curtains Draperies White Rod Pocket 2 Panels 52" W x 96" L,B06XGYY1VS,3rd Party,21/08/2022 02:35,14.39,1,0,14.39,1.44
Home,"Bedsure Olive Green Duvet Cover Full Size - Washed Duvet Cover, Soft Full Size Duvet Cover 3 Pieces with Zipper Closure, 1 Duvet Cover 80x90 inches an",B08F9SD3Q1,3rd Party,21/08/2022 02:26,24.59,1,0,24.59,2.46
Kitchen & Dining,"Dash Mini Waffle Maker (2 Pack) for Individual Waffles Hash Browns, Keto Chaffles with Easy to Clean, Non-Stick Surfaces, 4 Inch, Halloween, Black and",B09C6JDT6B,Amazon.com,21/08/2022 02:17,24.99,1,0,24.99,2.5
Kitchen & Dining,Spec101 Acacia Cake Turntable with Cake Decorating Kit - 12.8-Inch Cake Stand with Icing Spatulas and Icing Smoothers,B09ZMCM2BH,3rd Party,21/08/2022 02:17,24.99,1,0,24.99,2.5
Books & Textbooks,The Bell Jar (Modern Classics),60837020,Amazon.com,20/08/2022 23:56,10.99,1,0,10.99,0.49
Musical Instruments,String Swing Wall Mount Guitar Hanger for Acoustic or Electric- USA Made Strong Hand Welded Steel and Real Hardwood Cherry CC01K-C,B006JCF0E4,3rd Party,20/08/2022 23:56,13.99,1,0,13.99,0.42
Home,"Jonathan Adler Large Scala Lacquer Box, Blue/Lavender",B0B17BMBM3,Amazon.com,20/08/2022 23:44,128.74,1,0,128.74,12.87
Kitchen & Dining,"Creative Co-Op Square Crochet Cotton Leather Loop, Set of 3 Colors Pot Holder, Multicolored",B09BDBW6VW,Amazon.com,20/08/2022 23:25,22.24,1,0,22.24,2.22
Home,"Muzilife 11 pcs Collage Picture Frame 3pcs 8x10, 8pcs 5x7 Display Photograph and Wall Decor Photo Frames for Gallery Dining Room Bedroom and Living Ro",B07NNDKX84,3rd Party,20/08/2022 23:02,34.99,1,0,34.99,3.5
Softlines Private Label,"Amazon Essentials Women's Flat Banded Sandal, Camel, 9.5",B09L8DC8G5,Amazon.com,20/08/2022 23:00,18.5,1,0,18.5,0.74
Kitchen & Dining,"Salt and pepper grinder set, stainless steel manual pepper grinder, adjustable thickness, suitable for kitchen, barbecue, picnic, 2 packs",B094FXKKNL,3rd Party,20/08/2022 22:53,24.29,1,0,24.29,2.43
Home,"Bedsure White Duvet Cover King Size - Washed Duvet Cover, Soft King Duvet Cover Set 3 Pieces with Zipper Closure, 1 Duvet Cover 104x90 inches and 2 Pi",B07PCRFVT3,3rd Party,20/08/2022 22:12,25.39,1,0,25.39,2.54
Home,"5 Pack Food Storage Organizer Bins – ZIZOTI Clear Plastic Removable Snack Organizer Pantry Organization Storage Racks with 3 Dividers, Kitchen, Cabine",B09QRWNV1M,3rd Party,20/08/2022 22:03,22.93,1,0,22.93,2.29
Clothing & Accessories,"Brixton Women's Joanna Hat, Mojave, Tan, XS",B09TJ6QFGN,3rd Party,20/08/2022 22:00,59,0,1,-59,-2.36
Home,"Utopia Bedding Comforter Duvet Insert - Quilted Comforter with Corner Tabs - Box Stitched Down Alternative Comforter (King, White)",B01DE29JW0,3rd Party,20/08/2022 21:52,38.99,1,0,38.99,3.9
Kitchen & Dining,"Stackable Kitchen Canisters Set, Pack of 5 Clear Glass Food Storage Jars Containers with Airtight Bamboo Lid for Candy, Cookie, Rice, Sugar, Flour, Pa",B07XNMC4L4,3rd Party,20/08/2022 21:35,33.49,1,0,33.49,3.35
Kitchen & Dining,"Stackable Kitchen Canisters Set, Pack of 5 Clear Glass Food Storage Jars Containers with Airtight Bamboo Lid for Candy, Cookie, Rice, Sugar, Flour, Pa",B07XNMC4L4,3rd Party,20/08/2022 21:35,33.49,1,0,33.49,3.35
Home,"Bedsure Light Pink Duvet Cover Full Size - Washed Duvet Cover, Soft Full Size Duvet Cover 3 Pieces with Zipper Closure, 1 Duvet Cover 80x90 inches and",B08CZSVYNK,3rd Party,20/08/2022 20:41,24.59,1,0,24.59,2.46
Home,"Bedsure White Duvet Cover Full Size - Washed Duvet Cover, Soft Full Size Duvet Cover 3 Pieces with Zipper Closure, 1 Duvet Cover 80x90 inches and 2 Pi",B0861L1M53,3rd Party,20/08/2022 20:41,21.22,1,0,21.22,2.12
"Shoes, Handbags, Wallets, Sunglasses",Fur Mules for Women Leather Low Heel Loafers Pointed Toe Rabbit Furny Mule Flats Backless Slides,B08HLV6LLC,3rd Party,20/08/2022 20:00,52.89,1,0,52.89,2.12
